Episode,Reward,Critic Loss,Actor Loss
345,-30.06592973,69.70061493,1.986595511
346,-30.12347633,7647.767578,1.360241652
346,-23.47358116,15289.61816,1.636553049
347,-29.99788983,108.828743,1.556898236
348,-30.12973664,7714.041504,1.237772584
349,-29.9747774,7748.318848,1.035622835
350,-29.97478917,15305.26855,0.291677922
351,-30.01382873,72.19799805,1.016229987
351,-23.68023918,7707.828613,0.129513055
352,-30.03895289,7564.769531,0.901769996
353,-30.03001298,7720.824707,0.101998955
353,-20.0263161,134.3881683,1.153045416
354,-29.98970294,175.0419617,0.370218217
354,-21.64517257,60.60787964,0.307950944
355,-29.98912038,30205.33203,-0.342413783
355,-19.68318474,7719.364258,-0.259949565
356,-30.08501663,7624.037598,-0.388153195
357,-30.0767908,7589.803223,-1.177698493
357,-22.59225902,7531.864258,0.382928014
358,-30.15871469,7687.023438,-0.654593349
358,-22.72090955,15075.93262,0.033385515
359,-30.07739258,7700.572754,0.423325956
359,-25.31123242,7602.547363,-1.678110838
360,-30.08661495,141.7225037,-0.791476369
360,-26.76414242,150.3715668,-0.739617169
361,-30.0857215,171.5588531,-0.826058745
361,-24.34187831,180.7023315,-2.290927649
362,-29.97142425,7689.400391,-1.335897803
362,-20.50325015,127.0436249,-2.147120953
363,-30.08708615,7599.374023,-0.863918066
363,-24.77613962,223.2453613,-2.203959703
364,-29.97240658,7617.567871,-0.101361454
364,-23.80569814,157.1257782,-0.722601175
365,-30.04540581,82.3419342,-1.005783081
365,-23.85469982,192.6777039,-0.271159172
366,-30.07159945,7651.541504,-0.729378521
367,-29.91906674,15060.24316,-0.416285306
367,-22.5522616,7508.782227,-0.188678175
367,1306.465239,15124.88965,-1.191244364
368,-30.18800344,136.4040375,-0.761859715
369,-30.06304569,91.31323242,-0.228877246
370,-30.03008989,22592.32617,-1.505914211
370,-22.04038944,15212.8584,-1.399596214
371,-30.078137,7673.418457,-0.753057659
371,-55.01616605,7599.098633,-1.407205462
372,-30.03427019,7571.485352,0.633607507
373,-30.02246226,113.5457764,-2.594465971
374,-30.10393027,7619.191406,-2.203020334
374,-57.81171241,106.3452072,-0.741241693
375,-30.02833491,106.2904663,-2.511348963
375,-23.22980745,105.8558121,-2.276879787
376,-30.03502348,115.1645813,-2.347529411
376,-26.59318493,7496.908203,-1.148000836
377,-30.15258421,7606.913574,-1.663102627
377,-29.27294845,22387.89844,-1.449290514
378,-30.00974793,152.1756287,-0.565619707
379,-30.1395277,67.6098938,-0.828355789
379,-57.69362425,7645.322266,-2.645637512
380,-30.1581704,60.35880661,-0.989588261
381,-30.0563167,75.17665863,-2.147095442
381,-26.15171083,138.9292297,-0.215469658
382,-29.99950831,7634.853027,-0.459498316
382,-27.84799804,125.4924088,1.038450956
383,-30.13299963,7813.331055,0.052606881
384,-29.99608793,206.733078,0.168057501
385,-29.98549068,112.164772,0.512737393
385,-23.9916405,76.07878876,0.896727085
386,-30.00968886,7605.42627,0.719561517
387,-30.07711344,15281.93555,0.314315379
387,-57.70321565,7622.266602,-0.225889727
388,-30.05810875,15175.35059,0.506375432
389,-30.03509923,7717.121094,0.658790112
389,-23.529131,55.98480225,-0.086617395
390,-30.05036288,90.22756195,1.644317627
390,-21.81332806,15088.89941,0.045726493
391,-30.09719416,7627.20459,-0.461746693
393,-30.13357056,7616.666504,-0.855180502
393,-23.28880716,84.37426758,-0.305847108
394,-30.21443883,7683.821289,-0.647952974
394,-27.41178134,128.3966827,-0.367696941
395,-29.99077629,7628.266602,-0.590380311
395,-55.12286353,147.9956665,-0.540221572
396,-30.16000967,94.17650604,-0.336817235
397,-29.9942192,139.2904358,0.317438275
397,-21.22759938,60.8753891,1.201821566
398,-30.04446683,7599.15918,-0.313512087
398,-22.35289984,7609.46875,0.256670296
399,-29.96887104,43.99223328,0.620329082
400,-30.06005112,7696.568848,0.324677587
401,-30.17104543,112.1123047,0.38439098
401,-84.41162478,60.53806686,0.684292257
402,-29.99874378,7638.346191,0.883416593
402,-25.11300238,103.0726471,0.186511621
403,-30.23368155,7746.354004,1.636441946
404,-30.0293444,7741.945801,0.319599688
405,-30.02608642,7647.500488,1.023426056
405,-23.59318046,106.9129333,1.768079519
406,-30.04446699,7681.35498,1.158974409
406,-55.16208839,85.0521698,3.04913497
407,-30.05860206,7672.455078,1.955317497
407,-55.22018642,86.57281494,0.675031841
408,-30.14861896,71.95437622,1.34488523
408,-25.45738153,7625.54834,1.46993804
409,-30.13882033,105.5649261,0.884719431
409,-23.77544303,7644.797363,1.378548026
410,-30.10469945,7692.696777,0.795781493
411,-30.04085444,15382.49707,0.122693658
412,-30.18620588,15137.10156,0.581599712
413,-30.02810306,7611.673828,0.855233908
414,-30.24608196,15173.74219,0.304360688
415,-30.13882087,7630.016602,0.422509044
415,-23.23146272,15026.04004,0.137850434
416,-30.1198353,108.1816406,0.32532078
416,-22.98156452,7560.806641,-1.012016773
417,-30.06419556,106.0755157,-0.164073706
418,-30.01953102,7711.154297,-0.972512424
418,-22.98791375,7697.857422,0.904711366
419,-29.98319728,217.7600098,-1.566321135
419,-26.7884623,15077.02637,-0.857871175
420,-30.11919742,102.2579269,-1.386376619
421,-29.98110864,15280.68359,-0.909336448
421,-25.92617579,7689.20166,-0.510947466
422,-30.08841676,74.04708099,-0.360659599
423,-30.14298279,139.9947968,0.191057056
423,-27.45486255,49.93114853,-1.151908994
424,-30.04611294,164.1666718,-0.962644041
425,-30.08714775,7553.971191,-0.432104737
426,-30.05430626,168.0958557,-0.89730823
427,-30.14912689,145.3708801,-0.459317625
428,-30.10607593,103.9604263,-0.183619246
429,-30.07516588,131.4634552,-0.031961292
430,-29.99522097,107.5639191,0.39349243
431,-30.03649,136.5549011,1.105599999
431,-27.53019556,7746.672363,0.180454612
432,-30.13175089,87.56635284,0.948693871
433,-30.08269186,78.99170685,0.842980742
434,-30.01309545,7660.310059,1.359414101
435,-30.10411228,7594.763184,0.815939546
436,-30.13663262,76.20669556,1.89664185
436,-57.91002331,7705.502441,2.622008801
437,-30.06325802,100.3821259,0.610169291
437,-56.67535606,7745.507324,2.664722443
438,-30.01534984,15056.16211,1.015392423
438,-53.31584778,111.9074173,3.015364885
439,-30.04524256,15380.63086,1.611208439
439,-29.58997421,7658.97998,2.250836372
439,-29.22329608,34.34286499,2.175877571
440,-30.11378307,100.2929459,3.34145689
440,-24.65589252,59.09729004,3.523790121
441,-30.00352694,105.9167938,2.133555889
442,-30.07661643,7661.520508,2.342817307
442,-24.99862932,71.45009613,2.853813648
443,-30.00318389,91.82643127,2.571892738
444,-30.10332859,134.8855438,3.618703842
444,-23.86499559,7823.790527,3.419084549
445,-30.01656556,59.41539764,2.533833981
445,-25.08452834,15329.40723,3.132725239
446,-30.10602286,60.69571304,2.938360929
446,-23.00756237,7782.505371,2.188643932
447,-30.16232117,52.77165222,2.518292904
447,-24.04130711,66.80953979,2.628356695
448,-29.98674472,7744.236328,2.986839771
448,-25.06030435,116.0155334,1.331129193
449,-29.97901451,117.921402,1.615138173
450,-30.13294981,74.81417084,2.080620289
450,-26.34208901,15331.23438,2.469723225
451,-30.00430715,68.96466827,2.177701235
451,-28.95218133,95.12457275,3.322485924
452,-30.00804632,35.23545074,1.358491659
452,-23.33008088,15484.81543,1.408890486
453,-30.00603359,7593.638184,2.208718538
453,-23.81706138,7812.991699,4.039313793
454,-30.11028612,73.12178802,1.743730068
454,-23.03992779,7679.278809,1.80482614
455,-30.0669174,151.2720337,3.290308714
456,-30.04961414,7645.091797,2.798654318
456,-20.7420835,7639.155273,3.469177008
457,-30.00072287,7627.302734,2.787329197
458,-30.21305352,57.21154785,2.652309895
458,-25.38014975,7681.75293,0.716400146
459,-30.12025731,15279.94238,-0.392541677
460,-30.11453945,92.88280487,1.620301366
460,-24.23309308,105.6893463,0.962069392
461,-30.03357296,77.92485046,1.384358883
462,-29.99328801,41.47781754,3.15938735
462,-22.82215413,115.7947388,2.170218468
463,-30.07678788,7715.213379,1.241555691
463,-23.07666895,77.70134735,2.375034094
464,-30.09193395,26.33085442,2.018647194
464,-22.54919277,15342.32617,0.871002316
465,-29.96075686,7660.079102,0.062415242
465,-21.75202413,7791.242676,1.120803833
466,-30.07726337,15308.93359,2.208124399
466,-28.06879737,7695.345703,0.354665339
467,-30.02524845,86.7722702,1.846035361
467,-20.52865721,33.7686348,2.15439415
468,-30.1342086,22865.03516,2.172655344
468,1373.808901,15189.51465,0.938256145
469,-30.03100499,7736.543457,-0.503834367
469,-22.45462934,7716.672363,-0.055197716
470,-30.09316291,7665.702148,0.206226617
470,-23.4301502,7682.634277,-0.309755504
471,-30.17911376,70.11450195,-0.552630305
471,-24.53478217,7642.446777,-0.481502056
472,-30.0599728,30159.11523,-0.979949534
472,-23.72879824,7516.490234,-1.429533958
472,-37.24326121,151.1889343,-1.919232726
473,-30.0478095,7778.47168,-2.216125488
473,-24.82401696,7596.590332,-2.920915604
474,-30.12140022,7576.239746,0.33328706
474,-27.79544811,65.99667358,-3.362193346
474,1372.764904,127.8007355,-2.970331669
475,-30.11157395,86.76663971,-2.267737865
476,-30.12242971,7675.060547,-2.28139782
476,-25.25617481,164.9218597,-2.637437582
477,-29.98812218,91.36490631,-2.473379612
477,-23.51839385,35.05893326,-1.930616379
478,-30.06102081,25.80454254,-1.062236071
478,678.5255912,7587.519531,-0.342009336
479,-30.02067323,22569.0918,-2.601151466
479,-21.64186737,103.6387634,-2.557830811
480,-30.09157977,7568.874512,-1.45106554
480,-23.56869071,7477.375977,-1.665719509
480,-92.76616213,100.6766052,-0.425204664
481,-30.05180289,163.552124,-2.723777294
481,-22.41161064,99.29114532,-1.580684423
482,-30.03245205,62.86071014,-0.411118448
482,-82.7568539,49.60813141,0.766213059
483,-30.00998516,98.54541016,-0.088581562
483,-86.4623559,134.4143219,-0.730318904
484,-30.05382228,112.5236206,-0.533942163
484,-24.56073281,85.58507538,0.596670747
485,-30.11058828,7707.191895,2.556651115
485,-23.33810288,82.28883362,1.027230144
486,-29.9365383,7702.661621,2.991526604
486,-24.57509291,57.75832367,2.768510103
487,-30.10072484,73.66092682,2.685364246
487,-23.99869833,27.4562397,2.505369663
488,-29.97391452,63.59928513,1.497137427
488,-53.57085007,137.3375854,3.403321028
489,-30.16226419,79.85639954,3.132353306
489,-21.13495326,90.55290985,3.098745346
490,-30.12139539,7698.839355,2.066795349
490,-23.71602131,7828.608398,3.620451212
491,-29.99707217,51.51743317,4.905331135
491,-21.32771479,7709.382324,2.277570248
492,-30.01875985,85.08752441,3.66635561
492,-24.15536119,7705.69873,2.578233719
493,-30.04962557,66.57343292,4.123268604
493,-24.69463802,50.20528793,2.169589996
494,-30.00201607,93.99838257,2.701768875
494,-57.39093724,45.92845154,3.9044168
495,-30.05346773,58.0501442,2.11964941
495,672.6024852,40.38142395,3.585161448
496,-30.01077315,67.84845734,0.512590647
497,-30.03800031,70.91490936,3.09365654
497,677.6238815,111.4533005,1.344419241
498,-30.17321671,7715.254883,3.162597418
498,677.9235661,7769.012207,3.044245481
499,-30.07804852,73.21154022,3.665190935
499,-23.9169574,22772.79492,2.896710634
499,1948.912582,15530.3252,1.893434525
500,-30.0389878,7714.665039,1.816426039
501,-30.12692718,124.8789444,1.192385912
501,-25.08774048,15204.86621,1.659874201
502,-30.10322117,59.89189529,1.395212412
502,-21.50145744,15276.06641,0.494973123
503,-30.05093886,78.69581604,0.184445173
503,-23.08952032,7710.51416,-0.895900249
504,-30.03629846,86.0770874,1.077422619
504,-21.29514123,62.83358765,2.793596983
505,-29.99876877,7784.955566,3.22490263
506,-29.98186215,129.1129913,1.411260366
506,677.4799424,7679.584961,0.01449281
507,-30.01228252,7488.749512,1.292893529
507,1373.771125,49.22303772,1.217763066
508,-30.1079111,7649.860352,-0.300842285
509,-30.02172488,15188.9043,-0.143188119
510,-30.01097675,15267.36914,0.156246126
510,2078.783603,137.0002899,-0.63805896
511,-30.12266291,63.75431442,-0.531941533
512,-30.05694593,7841.717773,-1.856340528
512,-22.65035567,7484.757813,-1.221150994
513,-29.96945224,51.89147186,-1.903095722
513,-22.64735099,7653.515625,1.168817043
514,-30.04701599,81.04097748,-1.324425578
515,-30.03610151,15404.66211,-0.3963871
515,676.3166543,7754.674316,-0.997941613
516,-30.04819806,107.2606812,-1.492767096
516,-22.69491048,111.0705338,-1.055809855
517,-30.18212459,7697.06543,-1.167351484
518,-30.21550072,111.3663101,-0.605370879
518,-25.49607637,7715.634277,-1.299836874
519,-30.04005647,7634.459473,-1.670418501
520,-30.06969915,82.14431,-2.112722874
520,-21.9128085,77.25483704,-2.616997004
521,-30.07502436,7639.097168,-0.721892118
521,-22.73452269,7629.975586,-2.3415277
522,-30.02842807,100.5972977,-2.072738886
522,680.074724,15117.64551,-1.14553678
523,-30.07122263,123.0132294,-1.246153355
523,-23.13502097,7700.400879,-1.366581678
524,-29.99054266,126.5376129,0.975617409
525,-29.92383875,32.00376892,-1.880846143
525,676.5864452,15295.12988,-0.686454773
526,-30.00467878,7534.086426,0.554317117
526,1379.615084,15181.88379,-0.057741806
526,1042.631736,79.5976181,-1.187737226
527,-30.07769977,15148.85059,-0.457607418
527,-24.39466294,7728.267578,-2.095765591
527,-236.2461252,7741.975098,-2.408295393
528,-30.14883413,133.2901764,1.207345963
529,-29.97494734,123.7052383,0.114512198
529,-22.13862525,7654.019531,-1.353754759
530,-30.02387122,172.6556702,2.244324684
530,-24.71506563,88.35783386,0.216002613
531,-30.14515141,15106.54102,-0.448863506
532,-29.96744688,7409.041992,-1.691850901
532,-21.29047634,50.21515274,0.792785048
533,-30.08624065,7482.962891,-0.003738105
534,-30.0764901,7600.683594,-1.944084644
534,-24.2673328,7616.659668,-1.82592082
534,-117.1119853,7650.812012,-1.497201562
535,-30.1493682,87.34353638,-0.582921982
535,1374.656123,15165.25195,-2.893693447
536,-29.97727022,125.4869843,-2.82055521
536,-25.46266133,22695.72852,-2.910235405
537,-30.14748514,15204.99414,-1.063167095
537,-24.53153233,15306.84766,-1.933729172
538,-30.13516511,15084.8584,-1.272240639
538,-23.78431518,7612.126465,-3.165476799
539,-30.00145943,12.5755415,-1.800635099
539,-22.04528368,105.3897858,-1.490367532
539,1375.930547,7591.054199,-2.516153097
540,-30.05302941,7597.060547,-2.366288662
541,-30.03738472,134.2207642,-3.80326438
542,-30.05089483,85.63289642,-1.665932178
542,-21.74587138,149.7009735,-4.418228149
542,-329.3466565,15135.69727,-2.786291599
542,-759.3851242,225.7061768,-3.749871254
543,-30.0927219,7443.523926,-3.170127869
543,-25.31913858,14981.35059,-5.806303501
543,552.0048714,7712.970703,-0.065748498
544,-30.16709757,15085.23828,-3.95105648
544,-23.74721723,14965.03711,-3.418474674
545,-30.13848989,143.1610413,-1.230171919
546,-30.05372266,15028.02832,-2.657994986
546,1377.222473,7696.881348,-4.795318604
547,-30.10421567,164.1962585,-6.46247673
547,-23.55830669,266.8450012,-3.179140568
548,-30.1865694,207.6110992,-4.51962471
548,677.1035442,7456.992188,-4.241220951
549,-30.17053919,7697.105957,-3.512679338
550,-30.17627523,7565.275879,-3.204374075
550,-21.62852449,14847.53223,-3.315334797
551,-30.09370443,96.30302429,-4.21536541
551,-20.31740974,125.4584656,-4.508192539
552,-30.09105315,110.7292557,-4.36323595
552,675.092548,7650.212402,-2.755726576
553,-30.05225915,7630.454102,-1.112610579
553,-21.02803213,7565.84668,-3.380377054
554,-30.067001,51.61497498,-3.312732697
555,-30.05028465,170.2497406,-5.053836346
555,-23.96408079,199.1130524,-0.538577557
556,-29.98603034,7486.66748,-4.468100071
556,-21.94564902,7646.399414,-3.031701565
556,365.225226,84.26687622,-6.491157055
557,-30.07414091,137.7904968,0.000422373
558,-29.9513202,7534.077637,-3.054244041
559,-29.98566246,184.5393982,-3.842107058
559,-23.10555008,78.72523499,-2.252230644
560,-30.11181513,167.2654419,-3.665174246
561,-30.1843437,64.59870148,-1.853936553
561,1376.392959,17.81177139,-1.240282297
561,1008.337065,67.16519928,-0.417743027
562,-30.03760754,7578.193848,-0.122703448
563,-30.0626927,22700.39453,-1.377724171
564,-30.02853823,7694.00293,-3.26319623
564,1378.029998,7761.02832,-0.421362281
565,-30.01989422,133.3086548,-0.316486418
565,-22.41180294,7596.738281,-3.508086443
566,-30.02110236,15309.62988,-2.477022648
566,1377.17795,84.37677765,-0.155394167
567,-30.01819183,59.9557457,-1.568649292
567,2077.905721,15116.53516,-0.747961521
567,1976.08873,7459.490234,-0.313851088
568,-30.06879569,7669.359375,-3.432681561
569,-30.06367496,75.59860229,-2.050693274
570,-30.07391632,7786.979492,-2.09322691
570,677.2844083,68.48326111,-1.68031621
571,-30.07846173,7722.241699,-0.226197243
572,-30.14143825,83.31060028,0.495404959
572,-23.74008288,15284.8584,-2.213172197
573,-30.0542275,7638.760254,-4.461698532
573,644.4457888,7820.015625,-1.961740255
574,-30.0339679,7399.945801,-3.960113525
575,-30.13596573,79.75665283,-3.625914574
576,-30.11366952,15163.69531,-1.761632681
576,-21.17406672,15079.99023,-3.410496473
577,-30.2068173,7516.189941,-4.746137142
577,-23.24090355,7685.917969,-2.415488005
578,-29.98654807,7347.166992,-4.937535286
578,679.849746,169.7535095,-4.648264885
579,-30.16622741,7691.689453,-6.030023575
579,1374.651484,15114.43945,-5.204349041
580,-30.25453149,7599.949219,-6.449687004
580,-23.58716556,15157.06445,-6.062323093
581,-30.10621645,237.3781281,-8.260663986
581,-21.36691744,7541.601563,-6.974429131
582,-29.99066001,135.638916,-7.168711662
582,1378.994944,7637.731934,-5.46852684
583,-30.06122827,7378.76416,-8.161480904
584,-29.95897173,14769.14844,-8.768966675
584,-51.28395995,22081.47852,-7.942092896
585,-30.02435633,223.9929199,-7.99731636
586,-30.13417894,7536.470215,-9.707542419
586,-22.92523934,7489.699219,-7.240563393
587,-30.08133219,15016.78516,-9.67572403
588,-30.09115131,197.6160583,-9.068335533
588,1374.984417,167.6178589,-9.995446205
589,-30.08832813,222.8355865,-7.657495022
589,674.5457014,22125.85547,-8.679796219
590,-29.9749431,185.8861084,-8.64596653
591,-30.10706925,163.1566162,-7.939174175
592,-30.01905982,7514.754395,-8.136979103
592,-24.63758761,226.1496582,-9.256070137
593,-30.17264738,7491.711914,-5.116867065
593,-22.61771885,83.83654022,-7.193153381
594,-29.98077369,104.8277664,-4.451533318
596,-30.32750847,160.0458984,-7.468382835
598,-30.12235958,124.2126617,-7.656181335
598,-24.1339893,7415.867676,-7.865371227
599,-29.95231384,83.4095459,-6.976305008
599,-22.84790215,22702.1875,-5.275315285
600,-30.11302135,15086.6709,-7.009149075
600,1376.948813,159.0735626,-4.819124699
601,-30.05983023,7306.21875,-3.080760479
601,-23.99864743,96.49066925,-2.698065996
602,-30.18990108,15220.30371,-7.669284344
602,-23.28821195,114.4218521,-4.925062656
603,-30.13994308,7682.694824,-4.855418205
603,-23.86924899,143.1870422,-3.092166424
604,-30.05584216,97.31131744,-3.720632315
604,-23.27757832,194.5451355,-5.376718521
605,-30.15635767,102.6826477,-3.226799488
605,-25.62925771,7295.807617,-3.237059832
605,638.1954859,127.5633316,-4.577497005
606,-30.00539017,15269.12598,-5.345503807
606,-23.84257342,7346.520996,-2.918439627
607,-29.96547844,7723.937012,-2.876553535
607,-22.29910984,134.7051086,-3.349692583
608,-30.08840565,76.97277832,-2.859456301
609,-30.12691072,14414.91895,-6.638065815
609,-23.96504694,133.3508301,-2.205792665
610,-30.03138785,15107.95605,-1.194276571
610,-25.06995303,14719.35645,-1.291722298
611,-30.26899189,29986.01758,-4.977415085
611,675.6155294,100.7762222,-3.459480762
612,-30.07404062,105.6875153,-4.151720047
613,-30.10034985,84.29429626,-3.380052567
614,-30.07735042,175.9049988,-4.17718029
615,-30.003776,101.884407,-4.860241413
615,1376.915931,7874.071777,-4.111708164
616,-30.15648109,120.8865509,-3.618274927
616,2076.985336,108.1201706,-3.745075226
617,-30.08395879,79.24909973,-5.79743576
617,-22.42204834,15374.29492,-3.645443439
618,-29.98806851,206.0374451,-3.54229331
618,1377.351247,15345.56934,-5.028054237
619,-30.12109319,7840.599609,-0.847695947
619,-24.02778107,7777.755859,-5.004783154
620,-30.00644183,61.27027893,-3.109512329
620,677.6590344,7797.029785,-2.941302776
620,666.265739,23478.41602,-1.787898421
621,-30.04085984,115.7964325,-1.085271597
622,-30.18927307,14603.53711,-5.209260941
623,-30.03697335,145.4051208,-0.826960802
623,-21.43327021,70.69694519,-2.409513235
624,-30.03056888,62.47051239,-5.446652412
625,-30.06177882,92.51435089,-1.743435979
625,-22.60584743,74.00016785,-3.032583714
626,-30.07404138,7889.148926,-2.965779781
627,-30.21058459,22583.91016,-6.12748003
628,-30.01014873,55.23445129,-3.566263914
628,-21.71183111,15332.25684,-3.278889656
629,-30.01135762,170.883316,-4.168640137
629,-21.51832003,7277.44873,-4.464932442
629,1307.038453,7342.60791,-4.97922039
630,-30.0525524,15321.0957,-4.89374733
630,-23.73308164,165.151062,-5.233715534
631,-30.05074866,7642.4375,-3.432690859
631,-62.90721929,15420.49707,-5.237545967
632,-29.98319689,125.791214,-4.845616817
633,-29.94170698,15138.55859,-4.356457233
633,-23.36144397,7477.65625,-4.792490482
634,-30.00962175,7304.565918,-5.484565735
634,-23.25840787,7673.560547,-5.828819752
634,630.7973311,15305.88574,-8.933698654
635,-30.02699919,15348.28027,-9.620875359
635,678.5076186,14437.87695,-9.950881004
636,-30.0318865,15056.7793,-9.988059044
636,-26.45258019,7657.383789,-7.11440134
636,-92.11397011,7626.052734,-9.472289085
637,-30.03271302,7603.122559,-10.31194401
637,1378.16531,182.3161011,-9.446149826
638,-30.12455249,22110.16016,-9.337612152
638,-19.94746559,7527.729492,-15.16431236
639,-30.09632796,7633.007324,-9.864388466
639,2075.647598,190.8347931,-8.540521622
640,-30.17848585,22473.52734,-12.64483643
640,-25.09424619,14662.01953,-13.13061237
641,-29.98093363,7590.489746,-13.01590443
641,-26.53479628,480.8869934,-16.51860809
642,-29.95012873,7550.893555,-16.24215889
642,-20.75797366,7237.916016,-13.38489723
643,-30.01984499,7843.302246,-14.7533741
643,676.953219,7675.456055,-13.78708839
644,-30.12815106,15095.92969,-14.73523903
644,-24.92978588,415.8536682,-12.59187222
645,-30.13870935,14557.77637,-14.66970253
645,-22.35970306,7766.413574,-16.82709122
646,-30.05367176,14819.02734,-15.63476276
646,-22.71044961,308.691803,-12.22802353
647,-30.04203657,14936.21484,-17.3913784
647,-26.26197004,457.4757996,-17.12161446
648,-30.04873678,158.52742,-15.766716
648,-26.77340511,182.4214325,-10.50002098
649,-30.11430161,7650.916504,-12.38321972
649,-22.72331429,305.9060974,-14.49351501
650,-30.02751875,7225.882813,-15.93206406
651,-30.052668,101.481163,-10.09677124
651,-24.89114804,7199.997559,-10.99926281
652,-30.06285589,80.0887146,-8.029828072
652,-22.90644338,15205.6543,-13.25748062
653,-30.0156352,112.7792664,-12.3504715
654,-30.07643492,14741.60254,-8.983431816
654,-24.05655842,246.735199,-12.45566273
655,-30.07736086,7276.447266,-10.21433926
656,-30.19494893,116.9862518,-10.08816624
656,-24.39533385,132.7753296,-10.57588291
656,-94.92582642,7735.114746,-9.295085907
657,-29.97804096,7541.404297,-5.682469845
657,-22.07244722,103.8073578,-6.216910362
658,-29.99152503,15256.97461,-6.944560051
658,-20.22996677,7644.137695,-9.237942696
659,-30.05728207,7639.952637,-8.251702309
659,678.132032,181.6396332,-9.194245338
660,-30.12338543,105.1506119,-11.64395428
660,-23.92018061,7338.367676,-10.6102829
661,-29.97645743,264.6211243,-10.12351227
662,-30.01615846,7266.834473,-7.552249908
662,-23.46032988,59.82142258,-6.222658634
663,-30.11381139,15178.82324,-12.05475998
663,-24.2833269,128.0004272,-7.806348801
664,-30.02853324,58.68323898,-4.554343224
664,-24.10784153,7639.333008,-7.50921154
665,-30.09873434,7679.571289,-6.521690845
665,-23.03703629,7594.824707,-7.332517624
666,-29.94936002,7689.007324,-6.437036037
667,-30.00352842,136.4559937,-7.039488316
667,-51.45183286,7649.090332,-10.72154617
668,-30.00620247,191.2514648,-8.884333611
668,-23.98778154,7656.088379,-10.27903366
669,-29.99180551,7645.287109,-14.8704586
669,-21.76329067,7589.269043,-12.2796793
670,-30.08709367,15223.47949,-5.720088482
670,-27.55768689,15506.47949,-13.81895924
671,-30.02470194,14600.7959,-8.523448944
671,-23.76211083,193.2731934,-13.36837578
672,-30.02278652,15113.91504,-11.26323605
672,-22.81308116,221.7225189,-11.35236549
672,-35.96796894,7620.518555,-14.54135895
673,-30.0399881,7156.481445,-9.801080704
674,-30.00731095,7625.825195,-11.13683796
674,-23.68519698,7104.977539,-13.10441685
675,-30.10825846,146.3737793,-11.08101845
676,-30.01864851,175.4567719,-9.847774506
676,-26.23874246,309.4348755,-12.19451714
677,-29.99099008,7560.57666,-15.22233009
677,-23.14703307,7486.750488,-9.884856224
677,-35.25688077,7731.619141,-12.45351982
678,-29.97739828,7570.227539,-12.30031395
679,-30.04300817,7776.794922,-12.79554081
680,-29.98424477,252.4106598,-13.57997131
681,-30.28659641,282.2680664,-14.08817482
682,-29.97529656,14580.19629,-15.52363586
682,-25.73538037,7473.250488,-15.59161568
683,-30.13764272,7647.945313,-13.45644855
683,-23.38962728,7052.981934,-12.56328106
684,-29.99850009,14993.45117,-13.11606026
685,-30.06945563,150.3630829,-14.03431606
685,-24.54937794,280.498291,-15.52155018
686,-30.12585527,7565.033691,-13.80136395
686,-84.40017639,14677.12305,-14.36196327
687,-30.06910088,22535.29688,-16.02724838
687,-21.144728,14487.15527,-12.96067619
688,-30.14633871,7281.536133,-12.870327
688,-25.90695145,14474.5957,-13.18604374
689,-30.06009858,7208.126465,-15.96306419
689,-25.73386284,14935.79102,-18.39570999
690,-29.95444627,7598.972656,-14.90021896
690,-27.45123524,235.2701263,-13.98214054
691,-30.07954411,7987.220215,-20.03789902
691,1375.725196,303.3292236,-17.67920876
692,-30.14815547,21784.70508,-18.38290024
693,-30.04847269,204.4689636,-12.52577496
693,674.6345043,147.0274658,-13.67701244
694,-30.07460918,7634.981445,-18.32957077
694,-22.08850065,7634.066406,-19.69358444
695,-30.17834214,14950.69141,-16.00864983
696,-30.10657583,7540.15918,-19.79413795
697,-30.06045954,7502.356445,-19.47223091
698,-30.03166439,15240.2666,-15.72905636
698,-25.2957824,191.4983673,-19.77065468
699,-29.95217004,7568.760742,-13.48180199
699,-27.06430863,14575.76465,-20.05594826
699,1340.422425,15192.50488,-18.07250023
700,-30.12672687,14952.6875,-18.07082176
700,-22.40654051,7605.426758,-19.79837418
701,-30.10975364,424.8552856,-20.83141327
701,-22.2373071,7673.613281,-21.40867233
702,-29.95637208,7872.053711,-16.77252769
702,-23.20444309,7663.49707,-15.65424156
703,-29.98238332,96.14736176,-15.5033865
703,1376.835373,7424.133789,-18.25561333
703,1190.781834,135.1168823,-19.49958992
703,1188.668642,7013.494629,-15.8821106
703,1186.514313,188.0114746,-14.67992592
703,1183.766208,174.3125305,-16.80626869
703,1181.056431,156.5129852,-16.42258453
703,1179.070856,15119.25293,-18.91331291
703,1176.672691,262.9096069,-17.2754364
703,1175.010455,7923.787109,-16.66157722
704,-30.16669286,7525.876465,-13.2395916
705,-30.17155081,7554.812012,-15.04807091
705,677.4969405,102.2043381,-11.99565315
706,-30.20474897,107.4098434,-13.43168736
706,-23.50976724,102.9283295,-16.52413368
707,-30.06725326,320.2186279,-14.99752998
708,-30.14118713,15230.50977,-11.19316101
709,-30.02551199,7851.364746,-16.26123619
709,-145.4669812,13828.30469,-17.45534515
710,-30.15353594,7748.493652,-19.19493866
710,-26.92123441,100.7979889,-6.8556633
711,-30.02521827,158.6704407,-9.833341599
712,-30.16085498,15185.89551,-14.2773037
712,-25.70573341,205.293808,-10.61330223
712,609.9914774,201.504303,-11.80641174
